State ID,Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household,State
30,59544,188.0,70.0,-666666666.0,56.0,29.78723404255319,66.0,0.9428571428571428,30.0,0.42857142857142855,MT
30,59545,53.0,43.0,37083.0,0.0,0.0,18.0,0.4186046511627907,10.0,0.23255813953488372,MT
30,59546,102.0,53.0,21750.0,26.0,25.49019607843137,10.0,0.18867924528301888,,,MT
30,59547,73.0,27.0,60938.0,0.0,0.0,36.0,1.3333333333333333,30.0,1.1111111111111112,MT
30,59601,31901.0,13875.0,62219.0,4126.0,12.933763831854801,15548.0,1.1205765765765765,12855.0,0.9264864864864865,MT
30,59602,27157.0,10258.0,74688.0,1583.0,5.829068011930626,12584.0,1.2267498537726653,11615.0,1.1322869955156951,MT
30,59631,236.0,106.0,45455.0,37.0,15.677966101694915,101.0,0.9528301886792453,85.0,0.8018867924528302,MT
30,59632,1488.0,589.0,44063.0,196.0,13.172043010752688,629.0,1.067911714770798,520.0,0.8828522920203735,MT
30,59633,225.0,89.0,73750.0,8.0,3.5555555555555554,104.0,1.1685393258426966,70.0,0.7865168539325843,MT
30,59634,5606.0,1950.0,93466.0,209.0,3.7281484124152695,2610.0,1.3384615384615384,2360.0,1.2102564102564102,MT
30,59635,6859.0,2765.0,63750.0,830.0,12.100889342469747,3705.0,1.3399638336347197,3375.0,1.2206148282097649,MT
30,59636,40.0,0.0,-666666666.0,0.0,0.0,40.0,inf,,,MT
30,59638,703.0,269.0,65156.0,20.0,2.844950213371266,291.0,1.0817843866171004,275.0,1.0223048327137547,MT
30,59639,1036.0,537.0,33977.0,129.0,12.451737451737452,406.0,0.7560521415270018,385.0,0.7169459962756052,MT
