Zipcode,Number of Stations,Population,Household Income,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household,latitude,longitude
91330,8,26056,-5333333328,7856,inf,2760,inf,273.922875,-948.228802
91331,15,1581870,957105,707850,30.18936324,575925,24.56284386,513.8591631,-1776.247965
91335,12,981888,764976,460992,18.9000861,383100,15.70661309,410.3446296,-1422.515729
91340,10,361560,573980,157000,17.66824218,129500,14.57348638,342.8307038,-1184.402344
91342,12,1135140,888600,496188,19.7519207,428220,17.04629593,411.6794494,-1421.485696
91343,6,400458,399966,182958,10.14460771,149220,8.273911838,205.3845107,-710.8243702
91344,8,428904,769296,197264,11.5785643,175640,10.30932676,274.1351703,-948.1100471
91345,10,191450,772730,88130,16.31432803,76700,14.19844502,342.6985584,-1184.650011
91350,3,108519,353121,49932,4.379231714,44205,3.876951412,103.269867,-355.556786
91351,2,65422,163516,31440,3.120285828,27470,2.72628027,68.830089,-236.995269
91352,9,423684,514305,181503,14.59496623,150750,12.12206497,308.0336602,-1065.412038
91355,30,915780,2870880,392490,33.52036895,354150,30.24596464,1032.604086,-3557.046737
91356,24,715728,1846296,309936,26.26131164,272280,23.07066599,820.0984591,-2844.926986
91360,16,689936,1603936,297216,19.87402207,268880,17.97927115,546.93505,-1902.116692
91361,16,324128,1908848,136800,15.9887798,128080,14.96961197,546.4562626,-1901.13792
91362,24,878496,2821584,385248,28.49678231,358200,26.49604261,819.963489,-2851.668334
91364,7,195797,743575,83370,7.829639369,78085,7.333302029,239.150166,-830.174139
91367,38,1746860,3651230,820230,44.49791135,710790,38.56073347,1298.777165,-4506.825701
91377,15,207795,1988670,89280,16.83575335,84675,15.96737696,512.657263,-1781.485277
91384,5,146060,560610,53885,7.599069243,47850,6.74799041,172.445782,-593.081536
91387,1,42034,98371,19197,1.498010144,16940,1.321888412,34.4185,-118.44232
91401,13,516815,700466,254540,17.04546976,205920,13.78959352,444.327539,-1539.791541
91402,9,648531,412164,303525,15.29941025,234000,11.79494934,308.0137392,-1065.99399
91403,7,176092,733614,92862,8.145789474,85470,7.497368421,238.976996,-829.168805
91405,8,444048,376296,207328,11.36292886,164320,9.005809492,273.62978,-947.5664558
91406,13,713570,773136,355602,19.32829655,296855,16.13517774,447.2190427,-1541.831455
91411,5,130555,293025,63195,6.657010429,50000,5.267038871,170.9035911,-592.3184626
91423,12,398064,1091172,205920,13.65064634,184320,12.21876036,409.8740677,-1421.235014
91436,8,122336,1392680,48936,8.738571429,45800,8.178571429,273.285382,-947.9295612
91502,40,428320,1885920,207440,40.90711891,169400,33.40563991,1367.247917,-4732.435011
91504,7,187243,587958,84497,9.001491424,74550,7.941834452,239.3848879,-828.3837061
91505,21,648942,1829898,320964,24.87707332,281085,21.78615718,717.504181,-2485.185663
91506,2,37182,163194,17840,2.371709652,16200,2.153682531,68.326085,-236.628299
91601,18,663138,970398,347364,20.78779174,296910,17.76840215,614.9797909,-2130.685792
91602,34,668848,2856272,371280,37.8355243,317730,32.37847753,1160.722388,-4024.109764
91604,14,460740,1558774,232680,15.89235708,200480,13.69305375,478.0261273,-1657.510297
91605,12,637356,607476,287424,17.66480241,236040,14.50679122,410.3809041,-1420.795626
91606,41,1816095,2056355,823280,53.45626907,692080,44.93734173,1401.460989,-4854.167624
91607,7,214277,501837,106820,7.850371133,93660,6.883221871,239.1236456,-828.7729204
91608,16,336,-10666666656,336,33.6,0,0,546.240501,-1893.758913
91701,3,118383,302769,55383,4.240658499,50790,3.888973966,102.402205,-352.846853
91702,15,930990,1032780,435240,28.07637724,358800,23.14540059,511.95467,-1768.626666
91706,9,692370,591795,315261,17.20105849,267885,14.61616107,306.7637628,-1061.790697
91709,7,564907,744429,257222,10.17129977,234955,9.290798371,237.911985,-824.051617
91710,8,734184,655136,291064,12.78952456,260600,11.45091836,272.130843,-941.534086
91711,14,514878,1417780,221270,18.44377761,168420,14.03850963,477.379582,-1647.964509
91723,6,111126,386532,54432,8.732873416,47430,7.609497834,204.5244597,-707.327305
91730,20,1448140,1459900,638480,26.58671664,572500,23.83926712,681.963562,-2351.483119
91731,22,664884,930446,264176,31.97095486,222200,26.8909597,749.6196938,-2596.796685
91732,2,125810,102536,56328,3.506037595,47600,2.962778539,68.147416,-236.031469
91733,3,136095,152073,56016,5.080355523,48075,4.360148739,102.1188608,-354.1448415
91737,4,100616,426412,44760,5.61324304,40280,5.051417106,136.56676,-470.361005
91739,3,119625,338370,55149,4.728543256,51060,4.377947355,102.3398467,-352.5923312
91740,9,232893,770310,104337,12.5586182,91035,10.95751083,307.060623,-1060.41647
91741,2,53588,220860,23244,2.612859712,20200,2.270683453,68.272416,-235.724846
91744,3,256263,213729,114693,6.046338763,97005,5.113869998,102.06169,-353.781242
91745,4,220808,343900,95820,5.869884832,85240,5.221759373,135.958459,-471.8141711
91746,36,1069524,2549700,462528,69.34452774,395640,59.31634183,1225.089844,-4248.699786
91748,5,235395,372190,103755,7.652677386,92850,6.848355215,169.978162,-589.603068
91750,3,102387,268080,42306,3.493476466,36450,3.009909166,102.311144,-353.313208
91754,5,168180,319545,70780,6.269264836,62600,5.544729849,170.263153,-590.728162
91755,1,26803,58411,11640,1.343335257,10400,1.200230814,34.036283,-118.098631
91761,16,982800,1185152,462320,26.66974329,409760,23.63772714,544.802032,-1881.150987
91762,3,185154,180879,80091,4.541335904,71115,4.032376956,102.162628,-352.975932
91763,5,194315,311930,85185,8.324538259,72875,7.121567478,170.426363,-588.478007
91764,21,1190217,1291521,553287,33.56916636,486780,29.53403713,715.49552,-2469.188426
91765,13,605709,1306240,273663,18.10060189,243230,16.08770421,442.022576,-1531.777141
91766,3,217044,179457,93882,5.21943626,80205,4.459053761,102.114003,-353.268967
91767,5,253030,310765,110770,7.875577675,94600,6.725915393,170.3320469,-588.657101
91768,4,140764,224008,59016,7.335736482,47240,5.871970168,136.208115,-471.264802
91770,15,940545,896640,412440,24.77414704,360750,21.66926958,510.9175984,-1771.174795
91773,7,238049,603407,106568,9.358742426,92855,8.154474401,238.70987,-824.689033
91775,1,25004,86415,10792,1.330210773,9620,1.185751263,34.0717585,-118.0311422
91776,3,115992,175974,54813,4.679672159,46545,3.973789806,102.239809,-354.307291
91780,1,35133,75672,15771,1.388903567,13920,1.225891678,34.103035,-118.07594
91786,4,214788,247592,99580,5.211702517,85580,4.478986759,136.420547,-470.656655
91789,36,1599840,3666276,687204,51.48366797,614880,46.06532814,1224.336684,-4242.469254
91790,14,636216,1149792,292908,23.90305206,259140,21.14738045,476.9832364,-1651.031667
91791,3,100191,253590,45564,4.520238095,39735,3.941964286,102.222443,-353.667804
91792,1,29619,82954,14064,1.638206174,12700,1.479324403,34.039852,-117.910042
91801,9,492912,544671,234486,11.68631946,205425,10.23797658,306.822294,-1063.161992
91803,4,118268,253056,54364,5.63708005,47280,4.902530071,136.341426,-472.59861
91901,2,36324,176790,15524,2.456329114,14550,2.30221519,65.680015,-233.486064
91910,10,748550,658470,325330,13.04346083,282200,11.31424906,326.340905,-1170.848617
91911,25,2100650,1543700,902500,36.56214552,775625,31.42217631,815.251499,-2925.944781
91913,1,54114,103127,22866,1.505530682,20700,1.362918093,32.619831,-116.976027
91914,3,52137,394689,23271,5.03592296,21105,4.567193248,97.960584,-350.882342
91915,11,368335,1269785,161997,18.55423205,150425,17.22883977,358.8823027,-1286.64324
91932,1,26492,53690,11965,1.25327328,10015,1.049020635,32.581308,-117.13222
91941,1,31918,88225,14365,1.241143943,12980,1.121479177,32.746558,-116.959218
91942,6,240906,384540,115224,7.066789328,102090,6.261269549,196.645346,-702.114107
91945,1,27236,64027,11368,1.321399512,9860,1.146111821,32.744765,-117.030389
91950,20,1257180,934160,586080,34.55049225,452600,26.68160113,653.200126,-2341.644859
92008,14,380114,1185394,176176,15.58114442,151550,13.40320156,463.8551018,-1642.382529
92009,21,978852,2899638,405258,24.46619174,379890,22.93467761,695.302551,-2462.277621
92010,9,147114,918036,60399,9.687089014,55215,8.855653569,298.2840254,-1055.267757
92011,6,144864,698292,53466,5.672785146,48840,5.181962865,198.66256,-703.813264
92014,10,135680,1555310,52330,9.099287081,47650,8.285515563,329.639305,-1172.591927
92019,4,173088,346964,77400,5.333517089,70840,4.881477398,131.148584,-467.315214
92020,12,716916,709812,296364,15.39073536,253980,13.18965517,393.6483964,-1403.629523
92021,17,1192516,993038,514709,22.85766942,450670,20.01376676,558.025737,-1987.390152
92024,6,308286,699696,131406,6.629635235,114630,5.783260179,198.2451917,-703.6978454
92025,11,582835,641003,258170,16.17910635,213180,13.35965407,364.291072,-1287.852742
92026,7,352247,531076,165746,9.779679018,147385,8.696306349,232.034184,-819.68719
92027,5,283940,329945,131790,7.944421002,115000,6.932304539,165.578752,-585.076054
92028,3,144519,224124,57780,3.545437811,51660,3.169908572,100.098875,-351.656025
92029,9,174438,857457,82359,11.75549529,75510,10.77790465,297.9726831,-1053.950963
92036,1,2593,56284,820,0.68162926,690,0.573566085,33.080217,-116.60202
92037,86,3282448,9390684,1294730,77.68690748,1032860,61.97407896,2827.609892,-10082.13404
92040,9,416754,718227,184941,12.13125615,166320,10.90980649,296.379004,-1051.923174
92054,39,1630473,2472756,802503,52.17495611,653835,42.50926468,1296.884438,-4576.712866
92055,1,11765,49441,10681,36.57876712,2620,8.97260274,33.222128,-117.39062
92056,2,104674,163166,47740,2.513292972,41910,2.206370097,66.281121,-234.584241
92057,1,60414,75687,27913,1.42704499,24815,1.268660532,33.241632,-117.291319
92059,1,1464,96806,370,0.732673267,345,0.683168317,33.363188,-117.084713
92064,7,348635,756210,147427,9.223987987,132615,8.297253332,230.7476247,-819.2926065
92065,3,112515,295098,51864,4.364554405,47550,4.001514769,99.11782,-350.62077
92067,2,15448,348214,4186,1.560193813,3780,1.408870667,66.015132,-234.398636
92069,9,453384,643392,211266,14.12583578,184230,12.31813319,298.3155388,-1054.408746
92070,3,2358,166251,687,2.094512195,555,1.692073171,99.332031,-350.020707
92071,11,634810,960674,293711,15.32298623,271480,14.16318865,361.213863,-1286.847003
92075,10,127520,1069340,54490,10.28307228,47550,8.973391206,329.9020798,-1172.627095
92078,10,505100,853350,209200,11.93246635,191100,10.90006845,331.306649,-1171.740357
92081,5,147980,414945,70655,6.873054475,63875,6.213521401,165.833972,-586.227553
92082,5,93525,479445,36590,6.1064753,33950,5.66588785,166.2500704,-584.8185683
92083,3,118527,203079,57726,5.120276743,51750,4.590207557,99.531655,-351.684581
92084,5,258095,368225,118305,7.952208106,109350,7.350272232,166.033805,-586.172149
92101,122,5021398,8774850,2690466,110.4687333,1879410,77.16731677,3991.855625,-14294.88047
92102,2,88020,103488,43256,2.931219082,33520,2.27146439,65.430893,-234.250669
92103,13,451100,1023360,249847,13.67301483,205790,11.26197121,425.7623006,-1523.100748
92104,1,45435,67668,26155,1.240926128,22250,1.055653082,32.747565,-117.126776
92105,1,73623,43282,31365,1.42840878,25215,1.148328627,32.754954,-117.107457
92106,18,362790,1869120,158202,20.51640514,129870,16.84217352,589.2021371,-2109.859122
92107,1,31223,85299,17012,1.23786655,14510,1.055810231,32.748368,-117.252451
92108,36,802080,2710656,459108,41.46567919,413460,37.34284682,1179.77582,-4217.468516
92109,12,565332,965604,344472,15.67705821,298440,13.58212352,393.480259,-1406.766191
92110,16,481728,1178416,217632,19.11064278,181680,15.95363541,524.1260824,-1875.213983
92111,13,659009,964821,318643,18.61232477,274560,16.03738318,426.7035772,-1523.063812
92113,6,350448,241860,160572,11.82328253,114840,8.45593108,196.2921149,-702.729616
92115,9,579087,464724,262323,12.37197566,213030,10.04716314,294.897339,-1053.603839
92117,2,113966,172486,57122,2.714149957,51380,2.441319015,65.656826,-234.414523
92118,9,202932,980703,86238,10.22382928,65295,7.740960285,294.134954,-1054.501382
92119,3,74493,277500,33618,3.524638289,31215,3.272698679,98.408466,-351.0343596
92120,3,91650,293241,43818,3.727605274,39345,3.347086346,98.3878655,-351.2833378
92121,82,387778,8838452,213282,114.7911733,180810,97.31431647,2697.216593,-9610.785488
92122,26,1249846,2075216,594412,29.78463697,457600,22.92929799,854.543153,-3047.373753
92123,35,1136555,2866465,606760,48.7827625,537950,43.25052259,1148.837657,-4099.706531
92126,21,1735818,2035215,929901,36.87449441,785505,31.14858434,691.196316,-2459.663189
92127,10,499350,1383380,199040,12.59029667,183900,11.63261433,330.216623,-1171.055638
92128,10,513570,1032380,232190,11.15761653,212100,10.19221528,329.8165814,-1170.866367
92129,1,54762,125250,25666,1.422490717,23450,1.299673003,32.95781,-117.1266
92130,37,2076958,5751724,872164,43.80972473,808820,40.62788829,1218.912456,-4337.210126
92131,5,173635,687500,78395,6.543823038,73075,6.099749583,164.533489,-585.543494
92132,19,0,-12666666654,0,0,-12666666654,#NAME?,621.111532,-2225.651568
92135,1,635,-666666666,545,inf,290,inf,32.701602,-117.184216
92140,2,7474,-1333333332,2874,inf,860,inf,65.486066,-234.404405
92145,7,13181,1415862,5901,10.48134991,5425,9.635879218,229.893802,-820.069753
92154,3,266937,199494,108819,4.847387411,94605,4.214218896,97.714252,-351.042018
92155,8,3648,-5333333328,3408,inf,0,0,260.889058,-937.067496
92173,2,62000,93098,24010,3.021265886,19290,2.427331068,65.08991,-234.084923
92201,17,1117342,779416,450381,19.07828187,402475,17.04896853,572.9631219,-1973.842099
92203,2,62280,143422,24772,2.081330869,22670,1.904721895,67.482727,-232.443875
92210,9,46242,933750,13311,5.009785472,12060,4.538953707,303.475342,-1046.978607
92211,10,250560,639360,73580,5.785955807,64300,5.056223952,337.82235,-1163.744718
92220,5,167625,214815,49840,4.181558856,44200,3.708364796,169.6258748,-584.6056087
92223,8,444640,641184,171128,10.14512687,153360,9.091771401,271.44161,-935.777584
92225,9,202140,401823,51948,8.730756303,45765,7.691596639,302.683737,-1031.594411
92230,14,37870,690004,15876,19.08173077,12390,14.89182692,474.907803,-1635.210497
92234,8,434856,372168,174552,9.276785714,157880,8.390731293,270.3896946,-931.7464463
92236,3,136431,103308,62706,4.019357733,57570,3.690148067,101.050352,-348.593908
92239,1,227,32396,27,0.287234043,15,0.159574468,33.738053,-115.392256
92240,2,70556,74120,25142,1.974399246,22290,1.750431915,67.900917,-232.969717
92243,5,252010,241450,85205,6.553726636,75850,5.834166603,163.960158,-577.970154
92253,7,286503,553189,107527,6.799051533,96810,6.121403731,235.803989,-813.95605
92260,25,866500,1422450,322125,20.34002652,280375,17.70379491,843.288064,-2909.52433
92262,40,1144720,2083680,395760,29.40704414,348600,25.90280874,1353.291625,-4661.560658
92264,13,260936,699114,87321,7.89663592,77935,7.047838669,439.535258,-1514.830244
92270,10,181930,786820,51100,5.500538213,44800,4.822389666,337.505902,-1164.179998
92274,2,30634,57320,11200,2.223987292,9720,1.930103257,67.204076,-232.325468
92277,2,46344,86160,18538,2.080350129,16820,1.887554708,68.256529,-232.110121
92284,2,52364,84720,18350,1.735552823,16900,1.598411047,68.242717,-232.841198
92301,1,34250,44574,9789,1.230392157,8770,1.10231272,34.573073,-117.406424
92307,2,78298,121464,28194,2.207485124,25250,1.976980896,69.196984,-234.381162
92309,10,5720,365280,2990,14.87562189,2050,10.19900498,352.245095,-1161.458714
92310,18,177696,986166,86688,32.01181684,64530,23.82939439,634.811898,-2100.337222
92311,16,535264,694320,184096,16.10779596,154160,13.48849418,558.1720878,-1872.626674
92313,3,37641,215913,17736,4.052090473,15900,3.632625086,102.104877,-351.920413
92316,1,28704,57772,11652,1.552564957,10460,1.393737508,34.062956,-117.378269
92320,2,17506,112102,6186,1.930109204,5830,1.819032761,67.963512,-234.095581
92324,13,779636,707655,311207,16.98264666,279110,15.23110505,442.8099207,-1525.16079
92328,2,876,87500,766,3.330434783,310,1.347826087,72.9054123,-233.7158846
92332,1,97,-666666666,94,2.136363636,0,0,34.91932,-115.066314
92335,19,1886814,1008881,724812,28.87927325,637545,25.40222328,647.6919754,-2231.926091
92336,4,393384,370276,175848,7.011762829,156560,6.242673153,136.557213,-469.808779
92337,1,39240,83081,18003,1.796348034,16320,1.628417482,34.0645489,-117.4320097
92344,3,70047,249285,26523,4.418290855,24795,4.130434783,103.274645,-352.157679
92345,3,246330,153354,82518,3.446003508,74970,3.130794287,103.3219847,-352.0100719
92346,29,1851853,1930240,704874,39.71792416,638870,35.99876035,990.191692,-3399.417961
92352,1,5578,82398,1955,0.896377808,1810,0.829894544,34.250959,-117.192334
92354,10,220500,578550,86850,10.806271,74750,9.300734105,340.552353,-1172.60896
92356,1,6573,31008,1579,0.673922322,1460,0.623132736,34.401665,-117.035429
92363,2,10696,67884,3214,1.468921389,2840,1.297989031,69.68951,-229.233922
92364,2,12,-1333333332,0,0,-1333333332,-222222222,70.869322,-231.401257
92373,6,200118,470904,85206,6.702800503,78390,6.166614223,204.35866,-703.16614
92374,11,477301,783695,206613,14.84182171,181555,13.04180734,374.760292,-1289.24191
92376,4,344340,224052,138112,6.44931123,124860,5.830492645,136.451654,-469.492038
92377,1,20476,86784,8969,1.621880651,8135,1.471066908,34.137067,-117.36951
92382,1,4462,58750,1706,0.994172494,1650,0.961538462,34.207527,-117.11371
92392,11,642323,692571,223289,14.06102015,198055,12.47197733,379.391833,-1290.828685
